Age,Workclass,Education,Education-num,Marital_status,Occupation,Relationship,Race,Sex,Hours_per_week,Native_country,Salary
"<26,40>",Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,"<41,60>",Dominican-Republic,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-inc,Bachelors,13,Widowed,Sales,Unmarried,White,Male,"<61,80>",United-States,>50K
"<26,40>",Private,7th-8th,4,Never-married,Craft-repair,Unmarried,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<17,25>",Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,10th,6,Widowed,Machine-op-inspct,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,"<0,20>",United-States,<=50K
"<26,40>",Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<21,40>",United-States,<=50K
"<66,90>",Private,7th-8th,4,Widowed,Other-service,Not-in-family,White,Male,"<0,20>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,>50K
"<66,90>",Federal-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,"<0,20>",United-States,<=50K
"<17,25>",Private,12th,8,Never-married,Adm-clerical,Own-child,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",Greece,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Private,11th,7,Divorced,Adm-clerical,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,"<61,80>",United-States,>50K
"<41,65>",Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Sales,Own-child,Black,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Male,"<61,80>",United-States,<=50K
"<41,65>",Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Sales,Wife,White,Female,"<21,40>",United-States,>50K
"<41,65>",Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<61,80>",United-States,>50K
"<41,65>",Local-gov,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,"<21,40>",United-States,>50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Self-emp-not-inc,1st-4th,2,Separated,Exec-managerial,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,"<21,40>",Poland,<=50K
"<26,40>",Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,"<21,40>",Mexico,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,"<21,40>",Puerto-Rico,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Sales,Other-relative,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Other-service,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Separated,Other-service,Not-in-family,Black,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,11th,7,Never-married,Sales,Own-child,White,Female,"<41,60>",United-States,<=50K
"<41,65>",Local-gov,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,"<21,40>",United-States,>50K
"<41,65>",Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",State-gov,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,11th,7,Never-married,Other-service,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,"<21,40>",United-States,>50K
"<26,40>",Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Private,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,"<0,20>",United-States,<=50K
"<41,65>",Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",Peru,>50K
"<26,40>",Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,"<41,60>",United-States,<=50K
"<26,40>",Self-emp-inc,Assoc-acdm,12,Separated,Exec-managerial,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,"<41,60>",United-States,>50K
"<17,25>",Private,11th,7,Never-married,Other-service,Own-child,Black,Male,"<0,20>",United-States,<=50K
"<66,90>",Private,10th,6,Widowed,Other-service,Not-in-family,White,Female,"<0,20>",United-States,<=50K
"<26,40>",Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<26,40>",Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,"<41,60>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Local-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,"<41,60>",Mexico,>50K
"<41,65>",Private,Some-college,10,Never-married,Farming-fishing,Other-relative,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Separated,Other-service,Other-relative,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,12th,8,Never-married,Other-service,Own-child,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,5th-6th,3,Never-married,Other-service,Not-in-family,White,Male,"<21,40>",Mexico,<=50K
"<26,40>",Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<61,80>",United-States,<=50K
"<26,40>",State-gov,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",Cuba,<=50K
"<26,40>",Private,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,"<21,40>",United-States,>50K
"<66,90>",Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,"<0,20>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,"<41,60>",Mexico,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,"<21,40>",United-States,<=50K
"<66,90>",Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,"<21,40>",Canada,>50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,11th,7,Never-married,Exec-managerial,Own-child,White,Female,"<0,20>",United-States,<=50K
"<26,40>",Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<41,65>",Private,11th,7,Divorced,Craft-repair,Other-relative,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<0,20>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,"<21,40>",El-Salvador,<=50K
"<26,40>",Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<41,65>",Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,"<0,20>",United-States,<=50K
"<41,65>",Private,11th,7,Never-married,Transport-moving,Not-in-family,Black,Male,"<21,40>",United-States,<=50K
"<66,90>",Private,12th,8,Widowed,Sales,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,"<21,40>",United-States,<=50K
"<41,65>",Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,"<21,40>",Guatemala,>50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Female,"<41,60>",United-States,<=50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<0,20>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,12th,8,Never-married,Other-service,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Never-married,Tech-support,Other-relative,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,"<21,40>",United-States,>50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<66,90>",Private,HS-grad,9,Widowed,Other-service,Not-in-family,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,11th,7,Never-married,Other-service,Own-child,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,"<61,80>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Separated,Other-service,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<41,65>",Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Other,Male,"<81,99>",Mexico,<=50K
"<17,25>",Self-emp-not-inc,HS-grad,9,Never-married,Sales,Own-child,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,11th,7,Never-married,Machine-op-inspct,Not-in-family,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Assoc-voc,11,Separated,Adm-clerical,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,5th-6th,3,Married-spouse-absent,Craft-repair,Other-relative,White,Male,"<21,40>",Mexico,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",Germany,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,"<21,40>",United-States,>50K
"<17,25>",Private,11th,7,Never-married,Other-service,Own-child,White,Female,"<0,20>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,11th,7,Never-married,Handlers-cleaners,Unmarried,White,Male,"<0,20>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,12th,8,Never-married,Farming-fishing,Own-child,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,"<21,40>",United-States,>50K
"<41,65>",Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,"<21,40>",United-States,>50K
"<17,25>",Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,10th,6,Never-married,Other-service,Own-child,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,11th,7,Never-married,Other-service,Own-child,White,Male,"<0,20>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,<=50K
