Age,Workclass,Education,Education-num,Marital_status,Occupation,Relationship,Race,Sex,Hours_per_week,Native_country,Salary
<41-65>,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Assoc-acdm,12,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,<21-40>,United-States,<=50K
<26-40>,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<17-25>,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,<0-20>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<0-20>,England,<=50K
<41-65>,Local-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,<41-60>,United-States,>50K
<41-65>,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Male,<21-40>,United-States,<=50K
<41-65>,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,<21-40>,United-States,>50K
<41-65>,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,Black,Male,<0-20>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<61-80>,United-States,>50K
<26-40>,Local-gov,10th,6,Divorced,Transport-moving,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<17-25>,Private,9th,5,Never-married,Transport-moving,Not-in-family,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,<61-80>,Mexico,<=50K
<26-40>,Private,10th,6,Divorced,Exec-managerial,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,9th,5,Never-married,Other-service,Own-child,Black,Male,<21-40>,United-States,<=50K
<26-40>,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<0-20>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,<21-40>,India,>50K
<26-40>,Private,Assoc-voc,11,Widowed,Other-service,Not-in-family,White,Female,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,<21-40>,United-States,<=50K
<66-90>,Private,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,<21-40>,United-States,>50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,<61-80>,United-States,<=50K
<17-25>,Private,7th-8th,4,Never-married,Farming-fishing,Other-relative,Other,Male,<21-40>,Mexico,<=50K
<17-25>,Private,10th,6,Never-married,Sales,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,>50K
<66-90>,Private,HS-grad,9,Widowed,Other-service,Not-in-family,Black,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,<41-60>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,<41-60>,United-States,<=50K
<41-65>,Local-gov,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Male,<21-40>,United-States,>50K
<41-65>,Private,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,<0-20>,United-States,<=50K
<41-65>,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Female,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,<41-60>,United-States,<=50K
<41-65>,Federal-gov,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,<41-60>,United-States,>50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<0-20>,United-States,<=50K
<41-65>,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,<61-80>,United-States,>50K
<26-40>,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,<21-40>,United-States,>50K
<17-25>,Self-emp-inc,10th,6,Never-married,Sales,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,<0-20>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,<=50K
<66-90>,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,<21-40>,United-States,<=50K
<26-40>,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,Germany,<=50K
<41-65>,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,<21-40>,United-States,>50K
<41-65>,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,9th,5,Never-married,Other-service,Unmarried,White,Male,<0-20>,United-States,<=50K
<17-25>,Local-gov,11th,7,Never-married,Prof-specialty,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,<41-60>,Japan,<=50K
<41-65>,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,HS-grad,9,Separated,Sales,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Other-service,Own-child,White,Male,<0-20>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,<41-60>,Yugoslavia,<=50K
<26-40>,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,<41-60>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,<21-40>,United-States,<=50K
<41-65>,Self-emp-inc,Masters,14,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Male,<41-60>,India,<=50K
<26-40>,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,<21-40>,United-States,<=50K
<66-90>,Private,7th-8th,4,Widowed,Other-service,Not-in-family,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<66-90>,Self-emp-inc,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,<61-80>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,<21-40>,United-States,<=50K
<26-40>,Private,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,<0-20>,United-States,<=50K
<66-90>,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,Black,Female,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<17-25>,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,<0-20>,United-States,<=50K
<17-25>,Self-emp-inc,10th,6,Never-married,Sales,Own-child,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,10th,6,Married-civ-spouse,Sales,Own-child,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,Canada,>50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,<21-40>,Iran,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Self-emp-not-inc,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,<61-80>,United-States,<=50K
<41-65>,Private,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,<21-40>,Mexico,<=50K
<26-40>,Private,Assoc-acdm,12,Separated,Other-service,Unmarried,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<61-80>,United-States,>50K
<26-40>,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,<61-80>,United-States,>50K
<26-40>,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Female,<41-60>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Adm-clerical,Other-relative,White,Female,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,<41-60>,United-States,>50K
<17-25>,Private,10th,6,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,<21-40>,United-States,<=50K
<17-25>,Private,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,<0-20>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,State-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,<21-40>,United-States,>50K
<41-65>,Private,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,<41-60>,United-States,<=50K
<41-65>,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,<21-40>,United-States,<=50K
<41-65>,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,<41-60>,United-States,>50K
<26-40>,Private,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,<41-60>,China,<=50K
<26-40>,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Other-service,Own-child,White,Female,<0-20>,United-States,<=50K
<41-65>,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<0-20>,Peru,<=50K
<26-40>,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,<21-40>,United-States,>50K
<41-65>,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,<21-40>,United-States,<=50K
<66-90>,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,<0-20>,United-States,<=50K
<41-65>,Self-emp-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Self-emp-inc,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,Mexico,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,<41-60>,United-States,<=50K
<26-40>,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,<21-40>,United-States,>50K
<26-40>,Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,Mexico,>50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,<41-60>,United-States,>50K
<26-40>,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,<21-40>,United-States,<=50K
<66-90>,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<61-80>,United-States,>50K
